Source.Name,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
redfin_2021-12-30-21-46-25.csv,PAST SALE,8/9/2021,Single Family Residential,8154 Stream Side Ct,Vienna,VA,22182,1090000,5,4.5,FOX CREEK,3548,6714,1994,143,307,143,Sold,,,https://www.redfin.com/VA/Vienna/8154-Stream-Side-Ct-22182/home/9463218,BRIGHT MLS,VAFX1200346,N,Y,38.9047885,-77.2281436
redfin_2021-12-30-21-46-25.csv,PAST SALE,10/9/2021,Single Family Residential,2438 Holt St,Vienna,VA,22180,700000,4,3,STONEWALL MANOR,2713,10763,1964,82,258,,Sold,,,https://www.redfin.com/VA/Vienna/2438-Holt-St-22180/home/9466014,BRIGHT MLS,VAFX2013860,N,Y,38.8912816,-77.2334427
redfin_2021-12-30-21-46-25.csv,PAST SALE,6/10/2021,Single Family Residential,1511 Night Shade Ct,Vienna,VA,22182,1375000,6,4.5,WOLFTRAP MEADOWS,5050,33369,1987,203,272,6,Sold,,,https://www.redfin.com/VA/Vienna/1511-Night-Shade-Ct-22182/home/9258668,BRIGHT MLS,VAFX1194656,N,Y,38.9474598,-77.2850066
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/19/2021,Single Family Residential,2307 Sawdust Rd,Vienna,VA,22181,1300000,5,4.5,HUNTERS VALLEY NORTH WES,5134,42977,1984,286,253,,Sold,,,https://www.redfin.com/VA/Vienna/2307-Sawdust-Rd-22181/home/9360909,BRIGHT MLS,VAFX1169432,N,Y,38.9171835,-77.3124069
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/16/2021,Single Family Residential,10143 Hillington Ct,Vienna,VA,22182,1350000,4,3.5,HUNTER MILL FOREST,3124,26199,1981,167,432,,Sold,,,https://www.redfin.com/VA/Vienna/10143-Hillington-Ct-22182/home/9362155,BRIGHT MLS,VAFX1203120,N,Y,38.9242991,-77.291717
redfin_2021-12-30-21-46-25.csv,PAST SALE,2/12/2021,Single Family Residential,1819 Batten Hollow Rd,Vienna,VA,22182,1056000,4,3.5,CLARKS CROSSING,2663,21618,1982,321,397,6,Sold,,,https://www.redfin.com/VA/Vienna/1819-Batten-Hollow-Rd-22182/home/9363251,BRIGHT MLS,VAFX1175664,N,Y,38.9309855,-77.2848271
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/17/2021,Single Family Residential,9838 Marcliff Ct,Vienna,VA,22181,1080000,5,3.5,LAWYERS NORTH,4177,15480,1970,288,259,,Sold,,,https://www.redfin.com/VA/Vienna/9838-Marcliff-Ct-22181/home/9445334,BRIGHT MLS,VAFX1181692,N,Y,38.9087797,-77.2867797
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/30/2021,Single Family Residential,9713 Fonda Dr,Vienna,VA,22182,2300000,5,4.5,FULL CRY FARM,8349,36300,1997,153,275,8,Sold,,,https://www.redfin.com/VA/Vienna/9713-Fonda-Dr-22182/home/9369076,BRIGHT MLS,VAFX1200956,N,Y,38.9254306,-77.2817747
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/7/2021,Single Family Residential,604 Truman Cir SW,Vienna,VA,22180,1718000,5,4.5,VIENNA WOODS,5280,12743,2013,114,325,,Sold,,,https://www.redfin.com/VA/Vienna/604-Truman-Cir-SW-22180/home/9529815,BRIGHT MLS,VAFX2012008,N,Y,38.8869981,-77.2653445
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/30/2021,Single Family Residential,203 Elm St SW,Vienna,VA,22180,2039500,6,6.5,WEST VIENNA WOODS,6100,14266,1954,91,334,,Sold,,,https://www.redfin.com/VA/Vienna/203-Elm-St-SW-22180/home/9454731,BRIGHT MLS,VAFX1175268,N,Y,38.8972077,-77.2637849
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/10/2021,Single Family Residential,2304 Malraux Dr,Vienna,VA,22182,830000,5,3.5,TYSONS WOODS,3360,10959,1976,111,247,,Sold,,,https://www.redfin.com/VA/Vienna/2304-Malraux-Dr-22182/home/9466825,BRIGHT MLS,VAFX2005658,N,Y,38.8982287,-77.2425135
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/28/2021,Single Family Residential,508 Beulah Rd NE,Vienna,VA,22180,1380000,4,3.5,BROADLEAF TERRACE,3317,13790,2017,155,416,,Sold,,,https://www.redfin.com/VA/Vienna/508-Beulah-Rd-22180/home/9448093,BRIGHT MLS,VAFX2003330,N,Y,38.911822,-77.2652323
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/31/2021,Single Family Residential,9556 Pine Bough Pl,Vienna,VA,22181,850050,3,3.5,PINE GLEN,2028,7013,1982,213,419,37,Sold,,,https://www.redfin.com/VA/Vienna/9556-Pine-Bough-Pl-22181/home/9452187,BRIGHT MLS,VAFX1196450,N,Y,38.8892355,-77.2752433
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/22/2021,Single Family Residential,1430 Carrington Ln,Vienna,VA,22182,1320000,5,4,BEAU RIDGE,3337,63943,1971,99,396,,Sold,,,https://www.redfin.com/VA/Vienna/1430-Carrington-Ln-22182/home/9255891,BRIGHT MLS,VAFX1199512,N,Y,38.9491373,-77.2762085
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/3/2021,Single Family Residential,9821 Days Farm Dr,Vienna,VA,22182,1250000,4,3.5,WOLFTRAP MEADOWS,4164,25129,1987,118,300,6,Sold,,,https://www.redfin.com/VA/Vienna/9821-Days-Farm-Dr-22182/home/9258864,BRIGHT MLS,VAFX2007268,N,Y,38.9487184,-77.2904154
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/10/2021,Single Family Residential,10194 Hillington Ct,Vienna,VA,22182,1258000,5,3.5,HUNTER MILL FOREST,3530,27547,1979,50,356,,Sold,,,https://www.redfin.com/VA/Vienna/10194-Hillington-Ct-22182/home/9362119,BRIGHT MLS,VAFX2015008,N,Y,38.9261234,-77.2962503
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/2/2021,Single Family Residential,2809 Logway Rd,Vienna,VA,22181,695800,3,2.5,EDGELEA WOODS,1568,10790,1976,181,444,5,Sold,,,https://www.redfin.com/VA/Vienna/2809-Logway-Rd-22181/home/9524232,BRIGHT MLS,VAFX1196172,N,Y,38.8801511,-77.2861064
redfin_2021-12-30-21-46-25.csv,PAST SALE,8/13/2021,Single Family Residential,9554 Pine Bough Pl,Vienna,VA,22181,937500,5,3,PINE GLEN,2920,6240,1979,139,321,30,Sold,,,https://www.redfin.com/VA/Vienna/9554-Pine-Bough-Pl-22181/home/9452184,BRIGHT MLS,VAFX2010160,N,Y,38.8893411,-77.2751087
redfin_2021-12-30-21-46-25.csv,PAST SALE,12/6/2021,Single Family Residential,2809 Morada Ct,Vienna,VA,22180,1110000,5,5.5,MORADA RIDGE,3472,5980,2002,24,320,150,Sold,,,https://www.redfin.com/VA/Vienna/2809-Morada-Ct-22180/home/9836932,BRIGHT MLS,VAFX2000253,N,Y,38.87827,-77.2437932
redfin_2021-12-30-21-46-25.csv,PAST SALE,12/10/2021,Single Family Residential,2403 Holt St,Vienna,VA,22180,820000,5,2.5,STONEWALL MANOR,2229,12907,1965,20,368,,Sold,,,https://www.redfin.com/VA/Vienna/2403-Holt-St-22180/home/9466092,BRIGHT MLS,VAFX2020896,N,Y,38.8927413,-77.2295807
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/4/2021,Single Family Residential,412 Onondio Cir SE,Vienna,VA,22180,976000,5,3,OAK GROVE,2342,15782,1969,56,417,,Sold,,,https://www.redfin.com/VA/Vienna/412-Onondio-Cir-SE-22180/home/9466627,BRIGHT MLS,VAFX2020494,N,Y,38.8970742,-77.2426033
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/5/2021,Single Family Residential,8730 Old Courthouse Rd,Vienna,VA,22182,960000,4,3,TYSONS GREEN,2500,15116,1965,300,384,,Sold,,,https://www.redfin.com/VA/Vienna/8730-Old-Courthouse-Rd-22182/home/9372734,BRIGHT MLS,VAFX1178444,N,Y,38.9210814,-77.2498291
redfin_2021-12-30-21-46-25.csv,PAST SALE,8/6/2021,Single Family Residential,1843 Toyon Way,Vienna,VA,22182,900000,5,3,EUDORA,2632,11673,1972,146,342,,Sold,,,https://www.redfin.com/VA/Vienna/1843-Toyon-Way-22182/home/9367093,BRIGHT MLS,VAFX2010638,N,Y,38.9213882,-77.2751535
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/3/2021,Single Family Residential,9609 Timberview Ct,Vienna,VA,22182,1302000,4,3.5,STARKS CROSSING,4388,14569,1997,241,297,100,Sold,,,https://www.redfin.com/VA/Vienna/9609-Timberview-Ct-22182/home/9369386,BRIGHT MLS,VAFX1184292,N,Y,38.9233462,-77.2779816
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/5/2021,Single Family Residential,9111 Westerholme Way,Vienna,VA,22182,958550,4,3,WEXFORD,3215,17244,1968,300,298,17,Sold,,,https://www.redfin.com/VA/Vienna/9111-Westerholme-Way-22182/home/9371558,BRIGHT MLS,VAFX1178882,N,Y,38.9218029,-77.2614611
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/1/2021,Single Family Residential,2400 Beekay Ct,Vienna,VA,22181,880000,5,3,KEMPER PARK,2760,26869,1965,120,319,,Sold,,,https://www.redfin.com/VA/Vienna/2400-Beekay-Ct-22181/home/9440584,BRIGHT MLS,VAFX1204402,N,Y,38.907451,-77.3013219
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/1/2021,Single Family Residential,2000 Gunnell Farms Dr,Vienna,VA,22181,730000,5,2.5,GUNNELL FARMS,1862,15143,1973,304,392,17,Sold,,,https://www.redfin.com/VA/Vienna/2000-Gunnell-Farms-Dr-22181/home/9445983,BRIGHT MLS,VAFX1178390,N,Y,38.9132815,-77.2835478
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/5/2021,Single Family Residential,8401 Black Stallion Pl,Vienna,VA,22182,1140000,4,3,ASHGROVE PLANTATION,3103,11234,1995,300,367,70,Sold,,,https://www.redfin.com/VA/Vienna/8401-Black-Stallion-Pl-22182/home/9458943,BRIGHT MLS,VAFX2030960,N,Y,38.9127058,-77.234745
redfin_2021-12-30-21-46-25.csv,PAST SALE,10/25/2021,Single Family Residential,1809 Prelude Dr,Vienna,VA,22182,1100000,5,3.5,TIBURON,4450,11250,1971,66,247,4,Sold,,,https://www.redfin.com/VA/Vienna/1809-Prelude-Dr-22182/home/9367816,BRIGHT MLS,VAFX2021868,N,Y,38.9174785,-77.2773756
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/10/2021,Single Family Residential,2557 Oak Valley Dr,Vienna,VA,22181,835500,4,2.5,LAKEVALE ESTATES,1679,16460,1967,50,498,116,Sold,,,https://www.redfin.com/VA/Vienna/2557-Oak-Valley-Dr-22181/home/9442268,BRIGHT MLS,VAFX2022672,N,Y,38.8984525,-77.2943652
redfin_2021-12-30-21-46-25.csv,PAST SALE,10/18/2021,Single Family Residential,1804 Watervale Way,Vienna,VA,22182,1900000,5,5.5,FULL CRY FARM,6502,36096,1995,73,292,10,Sold,,,https://www.redfin.com/VA/Vienna/1804-Watervale-Way-22182/home/9369102,BRIGHT MLS,VAFX2022088,N,Y,38.9246216,-77.2808096
redfin_2021-12-30-21-46-25.csv,PAST SALE,2/5/2021,Single Family Residential,2623 E Meredith Dr,Vienna,VA,22181,834333,4,2.5,LAKEVALE ESTATES,3244,15059,1968,328,257,95,Sold,,,https://www.redfin.com/VA/Vienna/2623-E-Meredith-Dr-22181/home/9442487,BRIGHT MLS,VAFX1176784,N,Y,38.8931835,-77.2961156
redfin_2021-12-30-21-46-25.csv,PAST SALE,1/18/2021,Single Family Residential,2524 Rambling Rd,Vienna,VA,22181,1870460,6,6,ORCHARD VIEW,6124,24889,2020,346,305,,Sold,,,https://www.redfin.com/VA/Vienna/2524-Rambling-Rd-22181/home/9449882,BRIGHT MLS,VAFX1148352,N,Y,38.8943157,-77.2852535
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/19/2021,Single Family Residential,8810 Skokie Ln,Vienna,VA,22182,1045000,5,3.5,TYSONS WEST,3169,18427,1977,225,330,,Sold,,,https://www.redfin.com/VA/Vienna/8810-Skokie-Ln-22182/home/9369734,BRIGHT MLS,VAFX1185996,N,Y,38.9245649,-77.2512244
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/16/2021,Single Family Residential,8953 Miller Ln,Vienna,VA,22182,985000,4,2.5,WEXFORD EAST,2335,14246,1976,44,422,,Sold,,,https://www.redfin.com/VA/Vienna/8953-Miller-Ln-22182/home/9372235,BRIGHT MLS,VAFX2004742,N,Y,38.9200276,-77.2566571
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/27/2021,Single Family Residential,1206 Cottage St SW,Vienna,VA,22180,750000,3,2,VIENNA WOODS,1858,10150,1960,94,404,,Sold,,,https://www.redfin.com/VA/Vienna/1206-Cottage-St-SW-22180/home/9529257,BRIGHT MLS,VAFX2021500,N,Y,38.8846294,-77.2513591
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/29/2021,Single Family Residential,8306 Cottage St,Vienna,VA,22180,810000,4,3,DUNN LORING WOODS,2109,10500,1963,92,384,,Sold,,,https://www.redfin.com/VA/Vienna/8306-Cottage-St-22180/home/9540373,BRIGHT MLS,VAFX2016782,N,Y,38.8862732,-77.2320955
redfin_2021-12-30-21-46-25.csv,PAST SALE,12/17/2021,Single Family Residential,1004 Country Club Dr NE,Vienna,VA,22180,1115512,4,2.5,WESTWOOD MANOR,2116,13694,1963,13,527,,Sold,,,https://www.redfin.com/VA/Vienna/1004-Country-Club-Dr-NE-22180/home/9370425,BRIGHT MLS,VAFX2030016,N,Y,38.9197902,-77.2537836
redfin_2021-12-30-21-46-25.csv,PAST SALE,6/18/2021,Single Family Residential,8424 Blevins Way Ct,Vienna,VA,22182,1050000,4,3.5,WINCANTON,3140,15936,1979,195,334,,Sold,,,https://www.redfin.com/VA/Vienna/8424-Blevins-Way-Ct-22182/home/9467215,BRIGHT MLS,VAFX1202926,N,Y,38.9003138,-77.2359575
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/24/2021,Single Family Residential,115 Harmony Dr SE,Vienna,VA,22180,925000,4,3,VIENNA WOODS,1752,12989,1951,97,528,,Sold,,,https://www.redfin.com/VA/Vienna/115-Harmony-Dr-SE-22180/home/9453974,BRIGHT MLS,VAFX2009402,N,Y,38.8945761,-77.2517856
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/28/2021,Single Family Residential,2722 Bowling Green Dr,Vienna,VA,22180,720000,3,2.5,DUNN LORING WOODS,1548,11156,1961,216,465,,Sold,,,https://www.redfin.com/VA/Vienna/2722-Bowling-Green-Dr-22180/home/9541300,BRIGHT MLS,VAFX1193090,N,Y,38.8810314,-77.2417052
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/10/2021,Single Family Residential,9728 Days Farm Dr,Vienna,VA,22182,1250000,5,3.5,WOLFTRAP MEADOWS,3874,25009,1986,234,323,6,Sold,,,https://www.redfin.com/VA/Vienna/9728-Days-Farm-Dr-22182/home/9258413,BRIGHT MLS,VAFX1186806,N,Y,38.9457961,-77.2890239
redfin_2021-12-30-21-46-25.csv,PAST SALE,6/30/2021,Single Family Residential,9370 Robnel Pl,Vienna,VA,22182,925000,4,3.5,LEIGH MEADOW,2472,13847,1985,183,374,15,Sold,,,https://www.redfin.com/VA/Vienna/9370-Robnel-Pl-22182/home/9261499,BRIGHT MLS,VAFX1202808,N,Y,38.9531857,-77.2698114
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/6/2021,Single Family Residential,9698 Ferol Dr,Vienna,VA,22182,1322000,6,3.5,HINKS ADDITION TO CLARKS,3605,46297,1976,177,367,,Sold,,,https://www.redfin.com/VA/Vienna/9698-Ferol-Dr-22182/home/9363351,BRIGHT MLS,VAFX1209366,N,Y,38.9319398,-77.2823807
redfin_2021-12-30-21-46-25.csv,PAST SALE,1/21/2021,Single Family Residential,9810 Fosbak Dr,Vienna,VA,22182,850000,4,3,CLARKS CROSSING,2003,20009,1976,343,424,6,Sold,,,https://www.redfin.com/VA/Vienna/9810-Fosbak-Dr-22182/home/9368120,BRIGHT MLS,VAFX1170108,N,Y,38.9293421,-77.2883058
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/19/2021,Single Family Residential,8312 Cottage St,Vienna,VA,22180,786500,4,2.5,DUNN LORING WOODS,2041,10500,1962,41,385,,Sold,,,https://www.redfin.com/VA/Vienna/8312-Cottage-St-22180/home/9540381,BRIGHT MLS,VAFX2001501,N,Y,38.8859611,-77.2329038
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/2/2021,Single Family Residential,1811 Clovermeadow Dr,Vienna,VA,22182,880000,4,3,SUNNYBROOK,2970,25000,1982,181,296,3,Sold,,,https://www.redfin.com/VA/Vienna/1811-Clovermeadow-Dr-22182/home/9359349,BRIGHT MLS,VAFX1205612,N,Y,38.9419603,-77.3099387
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/26/2021,Single Family Residential,10214 Cedar Pond Dr,Vienna,VA,22182,1580000,5,4.5,CEDAR RUN,5750,47154,1979,157,275,21,Sold,,,https://www.redfin.com/VA/Vienna/10214-Cedar-Pond-Dr-22182/home/9361928,BRIGHT MLS,VAFX2002232,N,Y,38.9269192,-77.3005589
redfin_2021-12-30-21-46-25.csv,PAST SALE,4/8/2021,Single Family Residential,1608 Montmorency Dr,Vienna,VA,22182,925000,4,3.5,BLUFFS OF WOLF TRAP,2952,19180,1983,266,313,6,Sold,,,https://www.redfin.com/VA/Vienna/1608-Montmorency-Dr-22182/home/9365724,BRIGHT MLS,VAFX1180284,N,Y,38.9314534,-77.2554449
redfin_2021-12-30-21-46-25.csv,PAST SALE,6/24/2021,Single Family Residential,1406 Stanbridge Pl,Vienna,VA,22182,1550000,7,4.5,CARRINGTON,6081,9152,2001,189,255,133,Sold,,,https://www.redfin.com/VA/Vienna/1406-Stanbridge-Pl-22182/home/9365987,BRIGHT MLS,VAFX1186458,N,Y,38.9362524,-77.2498029
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/30/2021,Single Family Residential,2533 Oak Valley Dr,Vienna,VA,22181,840000,4,3.5,ASHLAWN,2280,25901,1971,30,368,,Sold,,,https://www.redfin.com/VA/Vienna/2533-Oak-Valley-Dr-22181/home/9442902,BRIGHT MLS,VAFX2009294,N,Y,38.902503,-77.2946794
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/8/2021,Single Family Residential,2008 Cantata,Vienna,VA,22182,928000,4,3.5,TIBURON,1775,14057,1971,52,523,4,Sold,,,https://www.redfin.com/VA/Vienna/2008-Cantata-Ct-22182/home/9445713,BRIGHT MLS,VAFX2026170,N,Y,38.9154284,-77.2791712
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/29/2021,Single Family Residential,504 Valley Dr SE,Vienna,VA,22180,1710000,5,4.5,ALLEN DALE,5541,12797,2014,276,309,,Sold,,,https://www.redfin.com/VA/Vienna/504-Valley-Dr-SE-22180/home/9455451,BRIGHT MLS,VAFX1184280,N,Y,38.9019999,-77.2557367
redfin_2021-12-30-21-46-25.csv,PAST SALE,4/23/2021,Single Family Residential,203 Whispering Wind Ct SE,Vienna,VA,22180,845000,4,2.5,WHISPERING WIND,1854,10005,1977,251,456,,Sold,,,https://www.redfin.com/VA/Vienna/203-Whispering-Wind-Ct-SE-22180/home/9456002,BRIGHT MLS,VAFX1178346,N,Y,38.8994765,-77.256702
redfin_2021-12-30-21-46-25.csv,PAST SALE,11/24/2021,Single Family Residential,8302 Elm Grove Ct,Vienna,VA,22182,1380000,6,5,LORD FAIRFAX MANORS,3839,12196,2000,36,359,33,Sold,,,https://www.redfin.com/VA/Vienna/8302-Elm-Grove-Ct-22182/home/9830656,BRIGHT MLS,VAFX2027984,N,Y,38.9085432,-77.23232
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/2/2021,Single Family Residential,2730 Bowling Green Dr,Vienna,VA,22180,810000,4,2.5,DUNN LORING WOODS,1828,12243,1961,119,443,,Sold,,,https://www.redfin.com/VA/Vienna/2730-Bowling-Green-Dr-22180/home/9541305,BRIGHT MLS,VAFX2012460,N,Y,38.881001,-77.242328
redfin_2021-12-30-21-46-25.csv,PAST SALE,4/23/2021,Single Family Residential,2523 Swift Run St,Vienna,VA,22180,837500,4,2.5,STONEWALL MANOR,2514,13384,1963,251,333,,Sold,,,https://www.redfin.com/VA/Vienna/2523-Swift-Run-St-22180/home/9541421,BRIGHT MLS,VAFX1185954,N,Y,38.8875078,-77.2370801
redfin_2021-12-30-21-46-25.csv,PAST SALE,8/16/2021,Single Family Residential,2241 Richelieu Dr,Vienna,VA,22182,805000,4,3,TYSONS WOODS,2011,10616,1974,136,400,,Sold,,,https://www.redfin.com/VA/Vienna/2241-Richelieu-Dr-22182/home/9466961,BRIGHT MLS,VAFX2001028,N,Y,38.8990048,-77.2397295
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/12/2021,Single Family Residential,10232 Brittenford Dr,Vienna,VA,22182,1175000,4,3.5,HUNTER MILL ESTATES,3740,26068,1998,232,314,69,Sold,,,https://www.redfin.com/VA/Vienna/10232-Brittenford-Dr-22182/home/9251211,BRIGHT MLS,VAFX1188226,N,Y,38.9461738,-77.2979109
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/14/2021,Single Family Residential,2406 Stryker Ave,Vienna,VA,22181,1300000,5,4.5,ASHLAWN HILL,5131,19668,1995,230,253,,Sold,,,https://www.redfin.com/VA/Vienna/2406-Stryker-Ave-22181/home/9441003,BRIGHT MLS,VAFX1185786,N,Y,38.9037678,-77.2977763
redfin_2021-12-30-21-46-25.csv,PAST SALE,4/30/2021,Single Family Residential,2734 Willow Dr,Vienna,VA,22181,1652300,6,5.5,OAKCREST,6290,24018,2006,244,263,,Sold,,,https://www.redfin.com/VA/Vienna/2734-Willow-Dr-22181/home/9518820,BRIGHT MLS,VAFX1183320,N,Y,38.8880662,-77.2954199
redfin_2021-12-30-21-46-25.csv,PAST SALE,2/18/2021,Single Family Residential,8505 Cottage St,Vienna,VA,22180,759750,3,3,DUNN LORING WOODS,1153,14081,1961,315,659,,Sold,,,https://www.redfin.com/VA/Vienna/8505-Cottage-St-22180/home/9541254,BRIGHT MLS,VAFX1174014,N,Y,38.8826874,-77.2398215
redfin_2021-12-30-21-46-25.csv,PAST SALE,7/27/2021,Single Family Residential,1304 Brookdale Ter,Vienna,VA,22182,1225000,5,3.5,CARPERS FARM,4493,20024,1984,156,273,8,Sold,,,https://www.redfin.com/VA/Vienna/1304-Brookdale-Ter-22182/home/9246261,BRIGHT MLS,VAFX1208946,N,Y,38.9638033,-77.2964074
redfin_2021-12-30-21-46-25.csv,PAST SALE,3/26/2021,Single Family Residential,9637 Maymont Dr,Vienna,VA,22182,2175000,6,7,MAYMONT,8443,18432,2010,279,258,315,Sold,,,https://www.redfin.com/VA/Vienna/9637-Maymont-Dr-22182/home/39517496,BRIGHT MLS,VAFX1137254,N,Y,38.956644,-77.2809667
redfin_2021-12-30-21-46-25.csv,PAST SALE,10/22/2021,Single Family Residential,10203 Brittenford Dr,Vienna,VA,22182,1485000,5,4.5,HUNTER MILL ESTATES,5180,27293,1997,69,287,74,Sold,,,https://www.redfin.com/VA/Vienna/10203-Brittenford-Dr-22182/home/9359707,BRIGHT MLS,VAFX2018996,N,Y,38.9433889,-77.2968562
redfin_2021-12-30-21-46-25.csv,PAST SALE,9/17/2021,Single Family Residential,10201 Katie Bird Ln,Vienna,VA,22181,1425000,6,5.5,GEORGE T BIRD,3578,228420,1983,104,398,,Sold,,,https://www.redfin.com/VA/Vienna/10201-Katie-Bird-Ln-22181/home/9361874,BRIGHT MLS,VAFX2004212,N,Y,38.9218429,-77.2963849
redfin_2021-12-30-21-46-25.csv,PAST SALE,8/15/2021,Single Family Residential,2346 Greenbrier Way,Vienna,VA,22182,1115000,4,4.5,DUNN LORING GARDENS,3834,26753,2000,137,291,,Sold,,,https://www.redfin.com/VA/Vienna/2346-Greenbrier-Way-22182/home/9468051,BRIGHT MLS,VAFX2015714,N,Y,38.8951627,-77.2275149
redfin_2021-12-30-21-46-25.csv,PAST SALE,5/13/2021,Single Family Residential,2200 Chestertown Dr,Vienna,VA,22182,930000,4,3,TYSONS WOODS,2352,8579,1972,231,395,,Sold,,,https://www.redfin.com/VA/Vienna/2200-Chestertown-Dr-22182/home/9466718,BRIGHT MLS,VAFX1192076,N,Y,38.9029675,-77.241795
redfin_2021-12-30-21-50-05.csv,PAST SALE,4/5/2021,Single Family Residential,13421 Parcher Ave,Herndon,VA,20170,575000,4,2.5,REFLECTION LAKE,1398,9168,1982,269,411,8,Sold,,,https://www.redfin.com/VA/Herndon/13421-Parcher-Ave-20170/home/9171060,BRIGHT MLS,VAFX1180646,N,Y,38.9663146,-77.4127521
redfin_2021-12-30-21-50-05.csv,PAST SALE,12/22/2021,Single Family Residential,1805 Post Oak Trl,Reston,VA,20191,795000,4,3.5,RESTON,2378,18704,1978,8,334,57,Sold,,,https://www.redfin.com/VA/Reston/1805-Post-Oak-Trl-20191/home/9352642,BRIGHT MLS,VAFX2025644,N,Y,38.9419945,-77.3148077
redfin_2021-12-30-21-50-05.csv,PAST SALE,5/14/2021,Single Family Residential,1019 Spruce St,Falls Church,VA,22046,1330000,5,3.5,OFFUTT VILLAGE,4401,7501,2007,230,302,,Sold,,,https://www.redfin.com/VA/Falls-Church/1019-Spruce-St-22046/home/21706714,BRIGHT MLS,VAFA111922,N,Y,38.8947623,-77.1854615
redfin_2021-12-30-21-50-05.csv,PAST SALE,1/29/2021,Single Family Residential,3706 Franconia Rd,Alexandria,VA,22310,610000,5,4,BURGUNDY FARM,1957,10550,1959,335,312,,Sold,,,https://www.redfin.com/VA/Alexandria/3706-Franconia-Rd-22310/home/9756274,BRIGHT MLS,VAFX1165716,N,Y,38.791838,-77.096585
redfin_2021-12-30-21-50-05.csv,PAST SALE,5/14/2021,Single Family Residential,12908 Yates Ford Rd,Clifton,VA,20124,790000,4,2.5,PROPERTY OF A FRANK KRAU,2750,91128,1978,230,287,,Sold,,,https://www.redfin.com/VA/Clifton/12908-Yates-Ford-Rd-20124/home/9764296,BRIGHT MLS,VAFX1184368,N,Y,38.7690697,-77.3936497
redfin_2021-12-30-21-50-05.csv,PAST SALE,11/5/2021,Single Family Residential,6705 Barrett Rd,Falls Church,VA,22042,564000,3,2,WESTCOTT TERRACE,1008,9681,1976,55,560,,Sold,,,https://www.redfin.com/VA/Falls-Church/6705-Barrett-Rd-22042/home/9562796,BRIGHT MLS,VAFX2025100,N,Y,38.8659901,-77.1756338
redfin_2021-12-30-21-50-05.csv,PAST SALE,7/27/2021,Single Family Residential,7504 Milway Dr,Alexandria,VA,22306,699000,5,3.5,MILWAY MEADOWS,3002,11776,1970,156,233,,Sold,,,https://www.redfin.com/VA/Alexandria/7504-Milway-Dr-22306/home/9795685,BRIGHT MLS,VAFX2002908,N,Y,38.7543886,-77.0769974
redfin_2021-12-30-21-50-05.csv,PAST SALE,3/12/2021,Single Family Residential,7410 Masonville Dr,Annandale,VA,22003,830000,4,3,MASONVILLE HEIGHTS,2824,14152,1953,293,294,,Sold,,,https://www.redfin.com/VA/Annandale/7410-Masonville-Dr-22003/home/9631951,BRIGHT MLS,VAFX1179028,N,Y,38.8481403,-77.2011954
